TRADEDATE,SECID,SHORTNAME,ASSETCODE,VALUE,VOLUME,NUMTRADES,OPENPOSITION,OPENPOSITIONVALUE,year,month,day
2026-03-02,RIU6,RTS-9.26,RTS,10090342.53,56.0,46,306,55141236.72,2026,3,2
2026-03-02,RIZ6,RTS-12.26,RTS,1812373.39,10.0,10,60,10881463.8,2026,3,2
2026-03-02,RLH6,RUAL-3.26,RUAL,161887832.0,39391.0,4372,101694,422538570.0,2026,3,2
2026-03-02,RLM6,RUAL-6.26,RUAL,20653024.0,4830.0,977,14336,61745152.0,2026,3,2
2026-03-02,RMH6,RTSM-3.26,RTSM,307168576.35,17039.0,5326,17810,319424131.0,2026,3,2
2026-03-02,RMM6,RTSM-6.26,RTSM,7195184.62,397.0,276,1394,25130627.74,2026,3,2
2026-03-02,RNH6,ROSN-3.26,ROSN,3244899401.0,76154.0,21536,58422,2517287136.0,2026,3,2
2026-03-02,RNM6,ROSN-6.26,ROSN,205785629.0,4677.0,2683,4824,215058744.0,2026,3,2
2026-03-02,RNU6,ROSN-9.26,ROSN,7611313.0,169.0,142,372,17007468.0,2026,3,2
2026-03-02,RQH6,RTKMP-3.26,RTKMP,1611360.0,260.0,43,1660,10311920.0,2026,3,2
2026-03-02,RQM6,RTKMP-6.26,RTKMP,1320366.0,205.0,30,634,4076620.0,2026,3,2
2026-03-02,RTH6,RTKM-3.26,RTKM,18086538.0,2810.0,748,31158,199161936.0,2026,3,2
2026-03-02,RTM6,RTKM-6.26,RTKM,3007437.0,448.0,135,2956,19610104.0,2026,3,2
2026-03-02,RUH6,RNFT-3.26,RNFT,126416826.0,98354.0,3011,56418,73907580.0,2026,3,2
2026-03-02,RUM6,RNFT-6.26,RNFT,12746535.0,9556.0,1151,9152,12318592.0,2026,3,2
2026-03-02,S0H6,SOFL-3.26,SOFL,17847220.0,22402.0,506,108254,86711454.0,2026,3,2
2026-03-02,S0M6,SOFL-6.26,SOFL,1599095.0,1919.0,78,13558,11348046.0,2026,3,2
2026-03-02,S1H6,SILVM-3.26,SILVM,10532970194.62,1434018.0,181543,354100,2491125369.0,2026,3,2
2026-03-02,S1M6,SILVM-6.26,SILVM,702449339.8,93260.0,28743,30024,216458028.0,2026,3,2
2026-03-02,S1U6,SILVM-9.26,SILVM,138516367.86,18034.0,9433,8594,63450705.16,2026,3,2
2026-03-02,S1Z6,SILVM-12.26,SILVM,50983218.88,6501.0,2571,7408,55963439.68,2026,3,2
2026-03-02,SAK6,SUGR-5.26,SUGR,9600275.44,376.0,225,1700,43577256.0,2026,3,2
2026-03-02,SAN6,SUGR-7.26,SUGR,1024046.72,39.0,34,24,631057.92,2026,3,2
2026-03-02,SBERF,SBERF,SBERF,475483922.0,15123.0,3016,161394,5060024688.0,2026,3,2
2026-03-02,SCH6,SVCB-3.26,SVCB,180387387.0,130007.0,3656,622480,861512320.0,2026,3,2
2026-03-02,SCM6,SVCB-6.26,SVCB,17826713.0,12349.0,689,108292,155940480.0,2026,3,2
2026-03-02,SDH6,SAUDI-3.26,SAUDI,3266352.3,1145.0,70,1624,4564479.36,2026,3,2
2026-03-02,SDM6,SAUDI-6.26,SAUDI,4968717.08,1649.0,130,2392,6911349.12,2026,3,2
2026-03-02,SEH6,SPBE-3.26,SPBE,58034651.0,22981.0,1444,102280,256620520.0,2026,3,2
2026-03-02,SEM6,SPBE-6.26,SPBE,3277021.0,1239.0,72,14602,38082016.0,2026,3,2
2026-03-02,SFH6,SPYF-3.26,SPYF,5252829936.05,100493.0,22454,341510,17962490262.6,2026,3,2
2026-03-02,SFM6,SPYF-6.26,SPYF,431618306.79,8256.0,3665,25776,1355587678.08,2026,3,2
2026-03-02,SFU6,SPYF-9.26,SPYF,36386068.93,697.0,468,3834,201495141.54,2026,3,2
2026-03-02,SFZ6,SPYF-12.26,SPYF,11456614.44,219.0,180,1330,70102158.7,2026,3,2
2026-03-02,SGH6,SNGP-3.26,SNGP,632921713.0,13498.0,5554,14716,691416544.0,2026,3,2
2026-03-02,SGM6,SNGP-6.26,SNGP,136833031.0,2819.0,1706,5314,257622720.0,2026,3,2
2026-03-02,SHH6,SFIN-3.26,SFIN,24382969.8,27881.0,972,171688,147995056.0,2026,3,2
2026-03-02,SHM6,SFIN-6.26,SFIN,657979.0,887.0,85,45118,33297084.0,2026,3,2
2026-03-02,SiH6,Si-3.26,Si,80614278732.0,1045372.0,225634,8655486,670402012644.0,2026,3,2
2026-03-02,SiH7,Si-3.27,Si,3690565.0,43.0,25,1146,98547978.0,2026,3,2
2026-03-02,SiM6,Si-6.26,Si,28513225197.0,363408.0,75666,2972232,234574493904.0,2026,3,2
2026-03-02,SiM7,Si-6.27,Si,5837682.0,66.0,38,1076,94903200.0,2026,3,2
2026-03-02,SiU6,Si-9.26,Si,452449123.0,5624.0,1400,53106,4296328506.0,2026,3,2
2026-03-02,SiZ6,Si-12.26,Si,18090850.0,218.0,162,8898,742983000.0,2026,3,2
2026-03-02,SNH6,SNGR-3.26,SNGR,241919737.0,10531.0,3220,21418,491714444.0,2026,3,2
2026-03-02,SNM6,SNGR-6.26,SNGR,42010528.0,1765.0,668,2520,60139800.0,2026,3,2
2026-03-02,SOH6,SIBN-3.26,SIBN,106004552.0,19920.0,2685,23766,127433292.0,2026,3,2
2026-03-02,SOM6,SIBN-6.26,SIBN,18860641.0,3431.0,802,3268,18176616.0,2026,3,2
2026-03-02,SPH6,SBPR-3.26,SBPR,65637335.0,2073.0,881,15310,483765380.0,2026,3,2
2026-03-02,SPM6,SBPR-6.26,SBPR,10265415.0,313.0,156,1812,59332128.0,2026,3,2
2026-03-02,SPU6,SBPR-9.26,SBPR,3641859.0,116.0,48,470,14689850.0,2026,3,2
2026-03-02,SPZ6,SBPR-12.26,SBPR,1452142.0,44.0,17,362,11748348.0,2026,3,2
2026-03-02,SQH6,SOXQ-3.26,SOXQ,13659638.06,2830.0,853,28374,137688807.36,2026,3,2
2026-03-02,SQM6,SOXQ-6.26,SOXQ,5117835.99,1023.0,587,4340,21864269.0,2026,3,2
2026-03-02,SRH6,SBRF-3.26,SBRF,3533676271.0,111630.0,29294,552410,17462232510.0,2026,3,2
2026-03-02,SRM6,SBRF-6.26,SBRF,180638521.0,5507.0,2328,59494,1946941150.0,2026,3,2
2026-03-02,SRU6,SBRF-9.26,SBRF,22912982.0,732.0,246,9300,290429700.0,2026,3,2
2026-03-02,SRZ6,SBRF-12.26,SBRF,2926751.0,90.0,48,992,32157664.0,2026,3,2
2026-03-02,SSH6,SMLT-3.26,SMLT,81918286.0,95599.0,9794,711574,607684196.0,2026,3,2
2026-03-02,SSM6,SMLT-6.26,SMLT,15564507.0,17512.0,3668,137244,121049208.0,2026,3,2
2026-03-02,SuH6,SUGAR-3.26,SUGAR,31949.0,6.0,6,292,1552856.0,2026,3,2
2026-03-02,SuJ6,SUGAR-4.26,SUGAR,15549.0,3.0,3,88,457600.0,2026,3,2
2026-03-02,SVH6,SILV-3.26,SILV,144244658876.25,1972901.0,376456,862324,60665588551.48,2026,3,2
2026-03-02,SVM6,SILV-6.26,SILV,9762464455.53,129589.0,56977,86958,6263902136.7,2026,3,2
2026-03-02,SVU6,SILV-9.26,SILV,624819191.41,8136.0,5859,5170,380992189.6,2026,3,2
2026-03-02,SVZ6,SILV-12.26,SILV,248370001.18,3159.0,2048,4018,302516706.66,2026,3,2
2026-03-02,SXH6,STOX-3.26,STOX,2253574.82,408.0,96,7158,39345378.6,2026,3,2
2026-03-02,SXM6,STOX-6.26,STOX,559833.29,103.0,50,570,3119775.3,2026,3,2
2026-03-02,SZH6,SGZH-3.26,SGZH,13270313.0,10383.0,544,69766,88184224.0,2026,3,2
2026-03-02,SZM6,SGZH-6.26,SGZH,4399874.0,3396.0,300,15522,19759506.0,2026,3,2
2026-03-02,TBH6,T-3.26,T,257746214.0,74171.0,4210,330178,1141095168.0,2026,3,2
2026-03-02,TBM6,T-6.26,T,32808326.0,9148.0,860,53096,189287240.0,2026,3,2
2026-03-02,TCH6,TENCENT-3.26,TENCENT,355694.56,7.0,6,46,2337096.7,2026,3,2
2026-03-02,TCM6,TENCENT-6.26,TENCENT,156757.8,3.0,2,18,933727.86,2026,3,2
2026-03-02,TLH6,TLT-3.26,TLT,5798392.38,83.0,19,1728,119660008.32,2026,3,2
2026-03-02,TLM6,TLT-6.26,TLT,9198081.43,131.0,8,1822,126900459.78,2026,3,2
2026-03-02,TNH6,TRNF-3.26,TRNF,101705423.0,69710.0,3050,107620,155080420.0,2026,3,2
2026-03-02,TNM6,TRNF-6.26,TRNF,18936279.0,12526.0,757,19670,29406650.0,2026,3,2
2026-03-02,TPH6,TATP-3.26,TATP,69919581.0,12734.0,1696,10164,57944964.0,2026,3,2
2026-03-02,TPM6,TATP-6.26,TATP,6534193.0,1159.0,383,1394,8127020.0,2026,3,2
2026-03-02,TTH6,TATN-3.26,TATN,650826849.0,11028.0,5267,11370,688442130.0,2026,3,2
2026-03-02,TTM6,TATN-6.26,TATN,29448577.0,492.0,330,340,20925640.0,2026,3,2
2026-03-02,TYH6,TRY-3.26,TRY,8653.0,5.0,5,1914,3272940.0,2026,3,2
2026-03-02,TYM6,TRY-6.26,TRY,6660.0,4.0,3,1052,1752632.0,2026,3,2
2026-03-02,UCH6,UCNY-3.26,UCNY,3753708100.4,48778.0,5682,114838,8862955680.2,2026,3,2
2026-03-02,UCM6,UCNY-6.26,UCNY,599644727.89,7821.0,2670,17108,1316907118.8,2026,3,2
2026-03-02,UCU6,UCNY-9.26,UCNY,690677.19,9.0,6,62,4775298.28,2026,3,2
2026-03-02,UNH6,UPRO-3.26,UPRO,23446126.0,1450.0,319,8178,130308252.0,2026,3,2
2026-03-02,UNM6,UPRO-6.26,UPRO,1798400.0,107.0,30,1054,17514318.0,2026,3,2
2026-03-02,USDRUBF,USDRUBF,USDRUBTOM,15030780210.0,194693.0,24513,1445560,111553865200.0,2026,3,2
2026-03-02,VBH6,VTBR-3.26,VTBR,1481541917.0,170549.0,22911,1014668,8733247476.0,2026,3,2
2026-03-02,VBM6,VTBR-6.26,VTBR,384212300.0,42577.0,6912,248772,2226758172.0,2026,3,2
2026-03-02,VIH6,RVI-3.26,RVI,388274.66,88.0,56,340,1458885.6,2026,3,2
2026-03-02,VKH6,VKCO-3.26,VKCO,184446815.0,59518.0,6387,135648,418067136.0,2026,3,2
2026-03-02,VKM6,VKCO-6.26,VKCO,54264538.0,16782.0,2920,32540,104648640.0,2026,3,2
2026-03-02,W4G7,WHEAT-2.27,WHEAT,37990.0,2.0,2,4,73920.0,2026,3,2
2026-03-02,W4H6,WHEAT-3.26,WHEAT,14045210.0,862.0,172,3962,64580600.0,2026,3,2
2026-03-02,W4J6,WHEAT-4.26,WHEAT,1174370.0,71.0,63,486,8033580.0,2026,3,2
2026-03-02,W4K6,WHEAT-5.26,WHEAT,3100490.0,186.0,94,676,11255400.0,2026,3,2
2026-03-02,W4M6,WHEAT-6.26,WHEAT,1278430.0,76.0,37,1730,29202400.0,2026,3,2
2026-03-02,W4N6,WHEAT-7.26,WHEAT,654260.0,39.0,34,304,5028160.0,2026,3,2
2026-03-02,W4Q6,WHEAT-8.26,WHEAT,115910.0,7.0,7,314,5190420.0,2026,3,2
2026-03-02,W4U6,WHEAT-9.26,WHEAT,50050.0,3.0,3,220,3643200.0,2026,3,2
2026-03-02,W4V6,WHEAT-10.26,WHEAT,34490.0,2.0,2,44,758560.0,2026,3,2
2026-03-02,W4X6,WHEAT-11.26,WHEAT,404140.0,23.0,15,64,1132800.0,2026,3,2
2026-03-02,WUH6,WUSH-3.26,WUSH,80809869.0,77737.0,3193,343326,350192520.0,2026,3,2
2026-03-02,WUM6,WUSH-6.26,WUSH,8950933.0,8300.0,626,19726,20870108.0,2026,3,2
2026-03-02,X5H6,X5-3.26,X5,197731484.0,81256.0,3984,659296,1602748576.0,2026,3,2
2026-03-02,X5M6,X5-6.26,X5,42491461.0,16787.0,1609,145716,368661480.0,2026,3,2
2026-03-02,XIH6,XIA-3.26,XIA,5351783.8,159.0,78,1550,51621758.0,2026,3,2
2026-03-02,XIM6,XIA-6.26,XIA,2987460.56,85.0,43,262,9176269.66,2026,3,2
2026-03-02,YDH6,YDEX-3.26,YDEX,369043345.0,77555.0,8083,325238,1531220504.0,2026,3,2
2026-03-02,YDM6,YDEX-6.26,YDEX,48308719.0,9937.0,1539,59294,285500610.0,2026,3,2
2026-03-02,ZCH6,ZINC-3.26,ZINC,12893665.07,499.0,169,5474,141266313.72,2026,3,2
2026-03-02,ZCM6,ZINC-6.26,ZINC,3805154.18,144.0,70,1216,32188103.68,2026,3,2
2026-03-03,AAH6,AFRICA-3.26,AFRICA,1205480.14,201.0,61,678,3872749.56,2026,3,3
2026-03-03,AAM6,AFRICA-6.26,AFRICA,1178408.9,193.0,35,368,2147721.6,2026,3,3
2026-03-03,AEH6,AED-3.26,AED,63230.0,3.0,3,430,9061820.0,2026,3,3
2026-03-03,AEM6,AED-6.26,AED,187584.0,9.0,7,156,3364452.0,2026,3,3
2026-03-03,AFH6,AFLT-3.26,AFLT,82851598.0,15184.0,1590,107348,584724556.0,2026,3,3
2026-03-03,AFM6,AFLT-6.26,AFLT,9890720.0,1743.0,439,33228,188336304.0,2026,3,3
2026-03-03,AGH6,ARGT-3.26,ARGT,76940.79,11.0,9,1418,9882453.22,2026,3,3
2026-03-03,AGM6,ARGT-6.26,ARGT,36507.29,5.0,3,100,702129.0,2026,3,3
2026-03-03,AKH6,AFKS-3.26,AFKS,95072770.0,7004.0,1821,42176,568827712.0,2026,3,3
2026-03-03,AKM6,AFKS-6.26,AFKS,5916158.0,419.0,135,1680,23546880.0,2026,3,3
2026-03-03,ALH6,ALRS-3.26,ALRS,50575303.0,12702.0,1163,134286,531369702.0,2026,3,3
2026-03-03,ALM6,ALRS-6.26,ALRS,3680654.0,902.0,207,11470,46545260.0,2026,3,3
2026-03-03,ANH6,ALUM-3.26,ALUM,341018777.9,13498.0,3291,27562,700010856.16,2026,3,3
2026-03-03,ANM6,ALUM-6.26,ALUM,70366440.55,2753.0,914,20398,525660539.6,2026,3,3
2026-03-03,ASH6,ASTR-3.26,ASTR,2625993.0,10195.0,152,232742,59814694.0,2026,3,3
2026-03-03,ASM6,ASTR-6.26,ASTR,976890.0,3652.0,86,47590,12706530.0,2026,3,3
2026-03-03,AUH6,AUDU-3.26,AUDU,2072494.27,38.0,5,138,7525976.28,2026,3,3
2026-03-03,BBH6,ALIBABA-3.26,ALIBABA,91690813.99,8520.0,564,30536,322468099.36,2026,3,3
2026-03-03,BBM6,ALIBABA-6.26,ALIBABA,2458938.82,221.0,124,1692,18389265.12,2026,3,3
2026-03-03,BDH6,BAIDU-3.26,BAIDU,20238820.6,2138.0,294,5336,48911910.4,2026,3,3
2026-03-03,BDM6,BAIDU-6.26,BAIDU,1813597.26,188.0,132,934,8868759.64,2026,3,3
2026-03-03,BMJ6,BRM-4.26,BRM,3261388725.99,509893.0,61641,107460,704134873.8,2026,3,3
2026-03-03,BMK6,BRM-5.26,BRM,132075683.71,21249.0,5856,11316,71311734.6,2026,3,3
2026-03-03,BMM6,BRM-6.26,BRM,25903472.32,4259.0,1531,6120,37864378.8,2026,3,3
2026-03-03,BMN6,BRM-7.26,BRM,14408986.57,2391.0,474,2820,17224080.6,2026,3,3
2026-03-03,BMQ6,BRM-8.26,BRM,4438080.79,734.0,225,4162,25346496.76,2026,3,3
2026-03-03,BMU6,BRM-9.26,BRM,5270859.32,874.0,259,1280,7760409.6,2026,3,3
2026-03-03,BMV6,BRM-10.26,BRM,3802487.69,628.0,223,1136,6964940.96,2026,3,3
2026-03-03,BNH6,BANE-3.26,BANE,61324890.0,35103.0,2261,25968,45651744.0,2026,3,3
2026-03-03,BNM6,BANE-6.26,BANE,4216607.0,2368.0,387,3614,6487130.0,2026,3,3
2026-03-03,BRJ6,BR-4.26,BR,98522259921.37,1543565.0,246428,422312,27665663343.12,2026,3,3
2026-03-03,BRK6,BR-5.26,BR,4031526578.26,65108.0,29496,35574,2242657175.22,2026,3,3
2026-03-03,BRM6,BR-6.26,BR,580642294.98,9533.0,5693,12364,765250244.88,2026,3,3
2026-03-03,BRN6,BR-7.26,BR,130884506.29,2172.0,1761,3256,199048559.6,2026,3,3
2026-03-03,BRQ6,BR-8.26,BR,82380486.72,1382.0,1090,3386,204446815.44,2026,3,3
2026-03-03,BRU6,BR-9.26,BR,79984587.74,1349.0,899,1836,110330527.68,2026,3,3
2026-03-03,BRV6,BR-10.26,BR,61261847.89,1034.0,589,2496,149158863.36,2026,3,3
2026-03-03,BSH6,BSPB-3.26,BSPB,11873016.0,3518.0,327,18444,62506716.0,2026,3,3
2026-03-03,BSM6,BSPB-6.26,BSPB,5492174.0,1708.0,139,6334,20408148.0,2026,3,3
2026-03-03,BTH6,BTC-3.26,BTC,1043883504.18,195290.0,19218,424474,2261699345.76,2026,3,3
2026-03-03,BTJ6,BTC-4.26,BTC,96700218.0,17857.0,4540,64102,347486044.66,2026,3,3
2026-03-03,BTK6,BTC-5.26,BTC,13155022.43,2375.0,789,10532,58140852.8,2026,3,3
2026-03-03,BYH6,BYN-3.26,BYN,80340.0,3.0,3,8,214240.0,2026,3,3
2026-03-03,BZH6,BRAZIL-3.26,BRAZIL,7732987.04,2632.0,127,3914,11081238.52,2026,3,3
2026-03-03,BZM6,BRAZIL-6.26,BRAZIL,150629.67,50.0,25,1466,4307518.48,2026,3,3
2026-03-03,CAH6,UCAD-3.26,UCAD,310754.8,4.0,2,50,3884435.0,2026,3,3
2026-03-03,CCH6,COCOA-3.26,COCOA,4193468861.0,1786326.0,66927,2145168,4918870224.0,2026,3,3
2026-03-03,CCJ6,COCOA-4.26,COCOA,71948346.0,28607.0,3259,93130,230589880.0,2026,3,3
2026-03-03,CEH6,COPPER-3.26,COPPER,689925616.37,68412.0,9348,351720,3524269572.0,2026,3,3
2026-03-03,CEM6,COPPER-6.26,COPPER,206465688.0,20052.0,4250,105060,1075948876.8,2026,3,3
2026-03-03,CFH6,UCHF-3.26,UCHF,5105424.32,66.0,18,786,60923268.72,2026,3,3
2026-03-03,CFM6,UCHF-6.26,UCHF,701367.02,9.0,9,80,6270363.2,2026,3,3
2026-03-03,CHH6,CHMF-3.26,CHMF,69119331.0,721.0,433,3106,296253386.0,2026,3,3
2026-03-03,CHM6,CHMF-6.26,CHMF,12639790.0,127.0,78,492,48812304.0,2026,3,3
2026-03-03,CIH6,CHINA-3.26,CHINA,1277631.41,284.0,27,1726,7658106.66,2026,3,3
2026-03-03,CIM6,CHINA-6.26,CHINA,1462593.18,309.0,15,1238,5675437.68,2026,3,3
2026-03-03,CMH6,CBOM-3.26,CBOM,12639218.0,2186.0,351,11878,66801872.0,2026,3,3
2026-03-03,CMM6,CBOM-6.26,CBOM,2314785.0,387.0,98,966,5658828.0,2026,3,3
2026-03-03,CNYRUBF,CNYRUBF,CNYRUBTOM,13259617986.0,1183158.0,26589,14019178,156552160726.0,2026,3,3
2026-03-03,CRH6,CNY-3.26,CNY,83157834466.0,7396586.0,159787,32911208,368934641680.0,2026,3,3
2026-03-03,CRH7,CNY-3.27,CNY,583010.0,47.0,19,5752,71255776.0,2026,3,3
2026-03-03,CRM6,CNY-6.26,CNY,11568202566.0,1007410.0,30604,5489006,62931453790.0,2026,3,3
2026-03-03,CRM7,CNY-6.27,CNY,269559.0,21.0,16,936,11999520.0,2026,3,3
2026-03-03,CRU6,CNY-9.26,CNY,37030992.0,3153.0,613,101560,1190689440.0,2026,3,3
2026-03-03,CRZ6,CNY-12.26,CNY,15604517.0,1296.0,469,38986,468416790.0,2026,3,3
2026-03-03,DJH6,DJ30-3.26,DJ30,37223492.86,991.0,67,1320,49009342.8,2026,3,3
2026-03-03,DJM6,DJ30-6.26,DJ30,1167321.49,31.0,27,228,8493560.88,2026,3,3
2026-03-03,DXH6,DAX-3.26,DAX,76813126.07,4341.0,659,9764,170616917.12,2026,3,3
2026-03-03,DXM6,DAX-6.26,DAX,11475128.35,641.0,351,998,17652743.76,2026,3,3
2026-03-03,EAH6,ENPG-3.26,ENPG,6942965.0,1430.0,184,5304,25894128.0,2026,3,3
2026-03-03,EAM6,ENPG-6.26,ENPG,497692.0,98.0,33,2476,12612744.0,2026,3,3
2026-03-03,EDH6,ED-3.26,ED,5574563202.46,61697.0,10713,330370,29754968968.3,2026,3,3
2026-03-03,EDM6,ED-6.26,ED,743896375.74,8208.0,4170,67132,6064518924.36,2026,3,3
2026-03-03,EDU6,ED-9.26,ED,2897550.91,32.0,21,88,7957871.68,2026,3,3
2026-03-03,EDZ6,ED-12.26,ED,906918.99,10.0,7,36,3258845.64,2026,3,3
2026-03-03,EHH6,ETH-3.26,ETH,249757886.33,158481.0,9896,212550,331420713.0,2026,3,3
2026-03-03,EHJ6,ETH-4.26,ETH,31812577.58,19662.0,2754,38096,60877027.04,2026,3,3
2026-03-03,EHK6,ETH-5.26,ETH,4175853.16,2544.0,662,12234,19919154.12,2026,3,3
2026-03-03,EMH6,EM-3.26,EM,5692387.39,1257.0,123,2460,10939620.0,2026,3,3
2026-03-03,EMM6,EM-6.26,EM,1533095.44,323.0,59,918,4274703.72,2026,3,3
2026-03-03,ETH6,ETHA-3.26,ETHA,120955781.35,100724.0,3910,601730,707965431.5,2026,3,3
2026-03-03,ETM6,ETHA-6.26,ETHA,9942735.07,7988.0,1157,181682,225320199.58,2026,3,3
2026-03-03,EuH6,Eu-3.26,Eu,7934040462.0,88047.0,24960,1177554,105726685890.0,2026,3,3
2026-03-03,EuM6,Eu-6.26,Eu,2206041053.0,23941.0,6721,574610,52715296010.0,2026,3,3
2026-03-03,EURRUBF,EURRUBF,EURRUBTOM,1090121030.0,12079.0,2712,99884,9020524040.0,2026,3,3
2026-03-03,EuU6,Eu-9.26,Eu,1512045.0,16.0,14,430,40602320.0,2026,3,3
2026-03-03,FEH6,FESH-3.26,FESH,46124353.0,8029.0,685,8028,45920160.0,2026,3,3
2026-03-03,FEM6,FESH-6.26,FESH,1787844.0,303.0,105,1048,6089928.0,2026,3,3
2026-03-03,FFH6,TTF-3.26,TTF,7772473658.29,1468765.0,154313,241308,1264075066.44,2026,3,3
2026-03-03,FFJ6,TTF-4.26,TTF,1667361372.58,323453.0,54353,56474,289612790.5,2026,3,3
2026-03-03,FLH6,FLOT-3.26,FLOT,36925342.0,4641.0,996,14074,110776454.0,2026,3,3
2026-03-03,FLM6,FLOT-6.26,FLOT,4071304.0,492.0,121,1506,12302514.0,2026,3,3
2026-03-03,FNH6,FNI-3.26,FNI,79770.0,8.0,8,454,4524564.0,2026,3,3
2026-03-03,FNM6,FNI-6.26,FNI,663664.0,64.0,18,48,484800.0,2026,3,3
2026-03-03,FSH6,FEES-3.26,FEES,16444788.0,2270.0,512,29976,217116168.0,2026,3,3
2026-03-03,FSM6,FEES-6.26,FEES,4083301.0,541.0,129,3044,22951760.0,2026,3,3
2026-03-03,GAZPF,GAZPF,GAZPF,451924189.0,34687.0,5412,313396,4052837072.0,2026,3,3
2026-03-03,GDH6,GOLD-3.26,GOLD,198974149179.79,492040.0,167312,381196,150548865899.16,2026,3,3
2026-03-03,GDM6,GOLD-6.26,GOLD,10022109737.19,24447.0,16654,64634,25812359629.96,2026,3,3
2026-03-03,GDU6,GOLD-9.26,GOLD,786507741.52,1919.0,1655,11448,4585400236.8,2026,3,3
2026-03-03,GDZ6,GOLD-12.26,GOLD,437999625.35,1063.0,867,5218,2098327854.62,2026,3,3
2026-03-03,GKH6,GMKN-3.26,GMKN,336181271.0,209651.0,6660,1401996,2234781624.0,2026,3,3
2026-03-03,GKM6,GMKN-6.26,GMKN,40922611.0,24957.0,1340,199102,326129076.0,2026,3,3
2026-03-03,GLDRUBF,GLDRUBF,GLDRUBTOM,18412036498.8,1420632.0,95535,1001458,12668443700.0,2026,3,3
2026-03-03,GLH6,GL-3.26,GL,8461349414.6,649974.0,51627,1015604,12921529692.0,2026,3,3
2026-03-03,GLM6,GL-6.26,GL,1506768869.9,112657.0,17512,654658,8589112960.0,2026,3,3
2026-03-03,GLU6,GL-9.26,GL,27683979.7,2017.0,1003,11166,150057640.8,2026,3,3
2026-03-03,GLZ6,GL-12.26,GL,15349397.8,1090.0,758,7004,96804385.2,2026,3,3
2026-03-03,GNH6,GOLDM-3.26,GOLDM,1704623919.36,42147.0,15925,9784,386398435.76,2026,3,3
2026-03-03,GNM6,GOLDM-6.26,GOLDM,73113590.64,1788.0,1134,1338,53466613.8,2026,3,3
2026-03-03,GNU6,GOLDM-9.26,GOLDM,6421485.91,156.0,113,158,6345332.14,2026,3,3
2026-03-03,GNZ6,GOLDM-12.26,GOLDM,3148996.06,76.0,61,74,2978124.08,2026,3,3
2026-03-03,GUH6,GBPU-3.26,GBPU,4221976.91,41.0,9,4834,497204018.74,2026,3,3
2026-03-03,GUM6,GBPU-6.26,GBPU,102832.32,1.0,1,10,1028323.2,2026,3,3
2026-03-03,GZH6,GAZR-3.26,GAZR,2831551760.0,215862.0,41186,1457150,18980835900.0,2026,3,3
2026-03-03,GZM6,GAZR-6.26,GAZR,192392724.0,14113.0,4442,76386,1033884510.0,2026,3,3
2026-03-03,GZU6,GAZR-9.26,GAZR,6800670.0,482.0,122,6974,97482572.0,2026,3,3
2026-03-03,GZZ6,GAZR-12.26,GAZR,1043817.0,72.0,47,1772,25569960.0,2026,3,3
2026-03-03,HDH6,HEAD-3.26,HEAD,15569710.0,5251.0,304,32794,96152008.0,2026,3,3
2026-03-03,HDM6,HEAD-6.26,HEAD,1697936.0,578.0,69,5658,16527018.0,2026,3,3
2026-03-03,HKH6,HKD-3.26,HKD,118770.0,12.0,3,272,2722992.0,2026,3,3
2026-03-03,HKM6,HKD-6.26,HKD,101880.0,10.0,1,132,1344816.0,2026,3,3
2026-03-03,HOH6,HOME-3.26,HOME,829640.0,24.0,5,1338,46107480.0,2026,3,3
2026-03-03,HOM6,HOME-6.26,HOME,108680.0,3.0,3,86,3089120.0,2026,3,3
2026-03-03,HSH6,HANG-3.26,HANG,30300078.05,11748.0,600,98868,252289385.04,2026,3,3
2026-03-03,HSM6,HANG-6.26,HANG,5260040.7,2015.0,200,4670,12116455.1,2026,3,3
2026-03-03,HYH6,HYDR-3.26,HYDR,12557240.0,2785.0,289,24192,108815616.0,2026,3,3
2026-03-03,HYM6,HYDR-6.26,HYDR,1120602.0,240.0,42,7026,32783316.0,2026,3,3
2026-03-03,I2H6,INR-3.26,INR,92411.0,11.0,4,130,1089270.0,2026,3,3
2026-03-03,I2M6,INR-6.26,INR,112040.0,13.0,6,156,1335516.0,2026,3,3
2026-03-03,IBH6,IBIT-3.26,IBIT,667868246.24,220249.0,9399,1513206,4573044720.54,2026,3,3
2026-03-03,IBM6,IBIT-6.26,IBIT,33062599.54,10562.0,1642,272490,851828264.1,2026,3,3
2026-03-03,IMOEXF,IMOEXF,IMOEX,17743994745.0,625373.0,31608,1277694,36094855500.0,2026,3,3
2026-03-03,IPH6,IPO-3.26,IPO,23274.5,40.0,11,894,521202.0,2026,3,3
2026-03-03,IPM6,IPO-6.26,IPO,1769.0,3.0,3,270,159300.0,2026,3,3
2026-03-03,IRH6,IRAO-3.26,IRAO,19844962.0,606.0,276,6936,227258040.0,2026,3,3
2026-03-03,IRM6,IRAO-6.26,IRAO,5037516.0,162.0,75,2404,74800460.0,2026,3,3
2026-03-03,ISH6,ISKJ-3.26,ISKJ,1998723.0,3048.0,90,7562,5096788.0,2026,3,3
2026-03-03,ISM6,ISKJ-6.26,ISKJ,8267.0,12.0,4,562,390590.0,2026,3,3
2026-03-03,IVH6,IVAT-3.26,IVAT,1608765.0,105.0,50,1660,25313340.0,2026,3,3
